age,Medu,Fedu,traveltime,studytime,famrel,freetime,goout,Dalc,Walc,health,sex_M,address_U,famsize_LE3,Pstatus_T,nursery,plans_university,past_failures
15,3,3,1,2,4,5,4.0,1.0,1.0,1,0,0,0,1,1,1,0
17,2,2,4,1,4,4,5.0,5.0,5.0,4,1,0,0,1,1,1,0
16,4,3,2,1,3,3,3.0,1.0,1.0,4,1,0,0,1,0,1,0
15,2,2,1,4,4,3,4.0,1.0,1.0,4,1,1,1,1,1,1,0
16,2,2,3,2,4,3,3.0,2.0,3.0,4,0,1,1,1,1,1,0
16,1,1,3,2,4,3,2.0,1.0,3.0,5,0,1,1,1,1,1,0
15,4,4,2,1,1,5,1.0,3.0,5.0,5,0,0,0,1,1,1,0
15,3,3,1,2,5,3,3.0,1.0,1.0,5,1,1,1,1,1,1,0
17,0,0,2,1,4,4,3.0,1.0,1.0,5,0,0,0,1,1,1,0
16,2,3,1,2,4,3,3.0,1.0,1.0,2,0,1,0,1,1,1,0
17,1,1,1,2,4,4,4.0,1.0,3.0,1,0,1,0,1,0,1,0
15,1,2,1,2,2,3,4.0,2.0,4.0,1,0,1,0,1,0,1,0
17,2,2,1,1,5,1,3.0,1.0,2.0,5,0,0,0,1,1,1,0
17,2,2,1,2,4,3,4.0,1.0,3.0,4,0,1,0,1,1,1,0
17,2,1,2,1,4,5,1.0,1.0,1.0,3,1,1,0,1,1,-1,3
17,3,3,2,2,4,5,4.0,2.0,3.0,3,1,1,0,1,1,1,1
26,2,3,1,2,4,4,3.0,1.0,3.0,4,0,1,0,1,1,1,0
17,4,3,2,3,4,4,2.0,1.0,1.0,4,0,0,0,1,1,1,0
18,1,0,3,1,4,3,2.0,1.0,1.0,4,1,0,0,1,1,1,1
17,4,2,2,4,4,2,3.0,3.0,1.0,5,0,1,0,1,1,1,0
15,3,4,1,3,4,3,2.0,1.0,1.0,5,0,0,0,1,1,1,0
17,2,1,1,2,4,3,5.0,2.0,4.0,4,0,1,0,1,1,1,0
17,3,1,2,1,2,4,5.0,3.0,4.0,2,1,1,1,1,0,1,0
18,3,4,1,2,4,3,5.0,1.0,4.0,2,1,1,1,0,1,1,0
18,4,3,1,4,4,3,3.0,1.0,1.0,3,0,1,0,1,1,1,0
16,4,4,1,1,4,1,2.0,2.0,5.0,5,1,1,1,1,1,1,0
18,4,2,1,2,5,3,1.0,1.0,1.0,5,0,0,1,0,1,1,0
15,1,3,3,1,4,2,4.0,3.0,5.0,3,1,0,1,1,1,1,0
18,4,3,2,2,4,4,5.0,1.0,2.0,2,0,1,1,1,1,1,0
18,2,3,1,4,4,5,5.0,1.0,3.0,2,0,1,0,1,1,1,0
15,4,0,2,4,3,4,3.0,1.0,1.0,1,1,1,0,1,1,1,0
16,4,4,1,1,3,5,5.0,2.0,5.0,4,1,0,0,1,1,1,0
16,2,2,2,2,4,3,3.0,2.0,2.0,5,0,1,1,1,1,1,1
17,3,2,2,2,4,4,4.0,1.0,3.0,1,0,1,1,1,1,1,0
17,2,2,1,3,4,3,3.0,1.0,1.0,4,0,1,0,1,1,1,0
17,2,1,3,1,5,5,5.0,5.0,5.0,3,1,0,0,1,1,-1,0
16,3,4,1,2,2,4,3.0,1.0,2.0,3,0,1,0,1,1,1,0
18,1,2,2,2,4,4,3.0,1.0,2.0,4,0,1,1,0,1,1,0
18,3,2,1,1,2,3,1.0,2.0,2.0,5,1,0,0,1,1,-1,1
18,2,2,2,3,5,4,5.0,1.0,4.0,3,0,1,1,1,1,1,0
16,1,1,4,4,4,3,2.0,1.0,1.0,1,0,0,0,1,0,1,0
18,2,3,2,1,5,2,3.0,1.0,2.0,4,0,1,0,1,1,1,0
15,2,1,4,1,4,5,5.0,2.0,5.0,5,1,1,1,0,1,1,0
18,4,4,3,1,2,5,5.0,1.0,1.0,1,1,0,0,1,1,1,0
17,1,0,1,1,4,1,2.0,1.0,1.0,5,1,1,1,0,1,1,0
16,3,3,3,2,5,3,3.0,1.0,3.0,2,1,1,0,1,0,1,1
19,2,1,2,3,4,3,1.0,1.0,1.0,5,1,0,1,1,1,1,1
17,4,4,1,1,5,2,1.0,1.0,2.0,3,0,0,1,1,1,1,0
16,3,3,1,1,4,5,4.0,1.0,1.0,4,0,1,0,1,1,-1,0
21,4,4,1,3,3,3,2.0,1.0,1.0,5,0,1,1,1,1,1,2
15,3,4,2,3,4,2,2.0,2.0,2.0,5,0,0,0,1,1,1,0
18,1,1,2,2,4,3,3.0,1.0,4.0,5,1,1,1,1,1,1,0
18,1,1,3,1,5,2,5.0,1.0,5.0,4,0,0,0,1,0,1,3
18,3,2,2,2,4,1,1.0,1.0,1.0,5,0,0,0,0,0,-1,0
16,4,4,1,3,3,2,3.0,1.0,2.0,2,0,1,0,1,1,1,0
18,4,4,1,2,4,2,4.0,1.0,1.0,4,0,1,1,0,1,1,0
17,2,1,3,1,5,5,3.0,1.0,1.0,3,0,0,0,1,1,-1,0
16,2,1,2,2,5,2,1.0,1.0,1.0,2,1,0,0,1,1,1,0
17,1,2,1,2,3,1,3.0,1.0,5.0,3,1,0,0,1,1,1,0
17,3,1,1,2,5,4,4.0,3.0,4.0,5,1,1,0,1,1,1,0
17,2,2,2,2,4,4,4.0,2.0,3.0,5,0,1,1,1,1,1,0
18,4,4,2,1,3,2,4.0,1.0,4.0,3,1,1,0,1,1,1,0
18,1,2,1,2,3,4,4.0,2.0,3.0,5,0,1,0,1,1,1,1
18,1,1,1,2,5,2,3.0,1.0,2.0,3,0,1,1,0,1,1,0
20,3,3,2,2,3,3,4.0,2.0,4.0,3,0,1,0,1,1,1,1
15,1,1,4,2,5,4,5.0,2.0,4.0,4,1,0,0,1,1,1,0
15,4,4,2,1,4,3,2.0,1.0,1.0,5,0,1,0,1,1,1,0
16,1,1,1,2,5,4,3.0,2.0,1.0,2,0,1,0,1,0,1,0
16,3,3,2,1,5,4,2.0,1.0,1.0,5,1,1,0,1,1,1,0
17,3,3,1,2,5,3,3.0,1.0,1.0,5,0,1,1,0,1,1,0
17,4,4,1,3,5,4,4.0,1.0,2.0,4,0,1,0,1,1,1,0
16,2,2,2,1,2,3,3.0,2.0,2.0,2,1,1,1,1,1,1,0
16,2,1,2,1,3,3,2.0,1.0,3.0,3,1,0,0,1,0,1,0
16,4,3,3,2,5,4,3.0,1.0,2.0,1,0,1,1,1,1,1,0
18,3,4,1,1,5,4,4.0,1.0,1.0,1,0,1,0,1,1,1,0
20,1,1,2,1,4,4,3.0,2.0,4.0,4,1,0,0,1,1,-1,1
17,4,3,2,2,4,5,5.0,1.0,3.0,2,1,0,0,1,0,1,1
18,4,3,1,1,5,4,4.0,1.0,4.0,2,0,0,0,0,1,1,0
17,3,2,1,2,5,3,4.0,1.0,3.0,3,0,1,0,1,0,1,0
16,2,2,3,1,4,2,2.0,1.0,2.0,3,1,0,0,1,0,1,0
17,4,4,1,3,4,4,3.0,1.0,2.0,5,1,1,1,1,1,1,0
16,1,2,1,1,4,4,4.0,2.0,4.0,5,1,0,1,1,1,1,0
17,1,1,4,2,5,3,5.0,1.0,5.0,5,1,0,1,1,1,-1,0
17,2,1,2,3,3,2,3.0,1.0,2.0,3,0,1,0,0,1,1,0
17,3,3,1,2,3,3,3.0,1.0,3.0,3,0,1,0,0,0,1,0
18,3,2,1,3,5,3,2.0,1.0,1.0,3,1,0,0,1,0,1,0
18,2,2,2,4,4,4,4.0,1.0,1.0,4,0,0,0,1,1,1,0
18,2,2,1,1,4,4,3.0,2.0,2.0,1,1,1,0,1,0,-1,1
17,3,4,1,3,4,3,4.0,2.0,5.0,5,0,0,0,1,0,1,0
16,2,2,1,1,5,3,4.0,1.0,1.0,5,0,1,0,0,1,1,1
18,1,2,3,1,4,3,3.0,2.0,3.0,3,1,0,1,1,1,-1,0
16,2,2,2,2,4,1,2.0,2.0,2.0,5,1,1,1,0,0,1,0
17,4,4,2,2,4,3,3.0,1.0,2.0,5,0,0,0,1,1,1,0
16,3,4,3,2,3,4,5.0,1.0,2.0,5,1,0,0,1,0,1,0
15,4,3,1,2,4,3,3.0,2.0,3.0,5,1,1,0,1,1,1,0
16,1,1,2,2,5,4,5.0,4.0,5.0,3,1,1,0,1,1,1,0
16,3,3,1,3,4,3,3.0,1.0,3.0,4,0,1,0,1,1,1,0
15,3,3,2,3,4,2,1.0,2.0,3.0,3,0,0,0,1,1,1,0
17,4,4,2,2,3,3,3.0,2.0,3.0,4,1,0,1,0,1,1,0
17,1,1,1,2,4,4,3.0,2.0,4.0,5,1,1,0,1,0,1,0
17,4,1,1,1,4,2,3.0,1.0,2.0,5,0,0,0,1,1,1,0
16,2,2,1,2,3,3,2.0,1.0,1.0,3,0,0,0,0,0,1,0
17,4,2,2,2,4,3,3.0,1.0,2.0,4,0,1,0,1,1,1,0
15,1,1,2,2,4,3,3.0,1.0,1.0,2,0,0,0,1,1,1,0
16,2,2,3,2,3,4,5.0,1.0,2.0,1,0,0,0,1,1,-1,0
16,2,3,2,3,3,2,3.0,2.0,2.0,1,1,1,0,1,0,1,0
17,1,2,2,2,3,2,2.0,1.0,2.0,3,0,0,0,1,0,1,0
26,4,3,1,2,4,3,5.0,1.0,5.0,2,0,1,0,1,1,1,0
16,3,3,1,2,4,5,5.0,4.0,4.0,5,1,1,0,1,1,1,1
28,3,2,2,3,3,3,2.0,1.0,1.0,2,0,0,1,0,0,-1,2
17,3,2,1,2,4,4,4.0,1.0,2.0,5,1,1,1,0,1,1,0
16,1,2,1,3,4,3,4.0,1.0,1.0,3,0,0,0,1,0,1,0
18,4,3,2,1,4,2,3.0,1.0,2.0,1,1,1,1,1,1,1,0
15,1,1,3,1,5,5,5.0,1.0,1.0,1,0,0,0,1,1,1,1
17,3,1,1,1,4,1,2.0,1.0,1.0,3,0,1,0,1,1,1,1
17,1,2,2,2,4,4,4.0,4.0,5.0,5,1,1,0,1,0,1,0
16,4,4,1,2,4,3,3.0,2.0,3.0,2,0,0,0,1,0,1,0
16,2,3,2,1,5,3,3.0,1.0,1.0,3,1,1,0,1,1,1,0
15,3,4,1,2,5,5,1.0,1.0,1.0,5,1,1,0,1,1,1,0
28,2,1,2,2,4,3,5.0,1.0,2.0,3,0,0,0,1,1,-1,0
16,1,2,1,1,5,3,5.0,1.0,2.0,5,0,1,0,1,1,-1,0
18,2,2,1,4,4,5,5.0,2.0,4.0,5,1,1,1,1,1,1,0
15,2,1,2,1,1,3,4.0,1.0,1.0,1,0,0,1,1,1,-1,0
15,4,4,1,2,4,3,3.0,1.0,1.0,5,1,1,0,1,1,1,0
19,0,1,1,2,3,4,2.0,1.0,1.0,5,0,1,0,1,0,-1,2
18,3,3,2,2,4,3,2.0,1.0,3.0,3,0,1,0,1,1,1,0
17,4,3,2,2,5,5,4.0,1.0,1.0,1,0,1,0,1,1,1,0
18,3,3,1,2,4,1,4.0,1.0,1.0,3,0,1,0,1,1,1,0
17,2,3,2,2,4,2,1.0,1.0,1.0,3,0,1,0,1,1,1,0
15,4,2,1,1,2,2,4.0,2.0,4.0,1,1,1,0,1,1,1,0
17,2,2,2,2,4,5,2.0,1.0,1.0,1,1,0,0,1,1,1,0
15,4,4,1,3,4,3,3.0,1.0,1.0,5,0,1,0,1,1,1,0
17,1,1,1,3,4,3,3.0,1.0,1.0,3,0,1,0,1,1,1,0
16,4,1,1,2,5,3,3.0,1.0,2.0,5,0,1,0,0,1,1,0
18,2,2,3,2,4,3,3.0,1.0,1.0,4,0,0,0,1,1,1,1
15,1,1,2,2,5,4,3.0,1.0,2.0,4,0,0,1,1,1,1,0
15,1,1,1,2,4,4,2.0,1.0,2.0,5,0,1,0,1,1,1,0
18,2,2,1,2,4,3,3.0,1.0,1.0,2,0,1,1,1,0,1,0
18,2,4,2,2,4,3,3.0,1.0,1.0,3,0,1,1,0,1,1,1
16,2,2,2,4,1,2,1.0,1.0,1.0,1,0,1,1,0,0,-1,0
18,2,2,1,2,4,4,4.0,2.0,4.0,5,1,1,0,1,1,1,0
17,4,4,2,1,4,1,1.0,2.0,2.0,5,1,1,1,1,1,1,0
15,1,1,1,2,3,3,4.0,2.0,4.0,5,0,0,0,1,0,1,0
17,2,2,3,1,4,4,5.0,1.0,2.0,5,1,0,0,1,0,1,1
16,2,2,3,2,4,4,5.0,1.0,1.0,4,0,0,0,1,1,1,0
16,2,2,3,1,4,3,2.0,1.0,1.0,4,0,0,1,1,1,1,0
15,3,1,2,1,3,2,3.0,1.0,3.0,4,1,1,0,1,1,1,0
16,2,3,2,2,3,3,3.0,1.0,1.0,2,0,0,0,1,1,1,0
20,3,2,1,1,5,5,3.0,1.0,1.0,5,1,1,0,0,1,1,2
17,1,2,1,1,3,5,5.0,1.0,3.0,1,0,0,0,1,1,1,0
15,3,2,1,2,4,2,2.0,1.0,1.0,1,1,1,1,0,1,1,0
16,1,2,2,1,4,4,5.0,3.0,5.0,5,1,1,1,1,0,1,2
18,3,3,2,1,4,1,1.0,1.0,1.0,3,0,1,0,1,1,-1,1
17,4,2,2,2,4,3,3.0,2.0,3.0,5,0,0,0,1,0,1,0
15,1,2,1,2,4,3,2.0,1.0,2.0,5,0,1,0,1,0,1,0
19,1,1,2,2,1,1,4.0,4.0,1.0,1,0,1,0,1,1,1,1
19,1,1,3,2,5,3,4.0,1.0,1.0,4,0,1,1,0,0,1,2
15,1,2,3,2,5,5,5.0,1.0,3.0,5,1,0,0,1,1,1,0
16,2,2,2,2,5,4,4.0,2.0,4.0,5,1,1,1,1,1,1,0
15,1,1,1,1,4,1,3.0,1.0,1.0,2,0,0,0,1,1,1,1
16,4,4,1,3,4,4,3.0,1.0,1.0,4,1,1,0,1,1,1,0
17,1,2,1,1,5,5,1.0,1.0,1.0,3,0,1,1,1,1,1,0
16,3,3,1,1,4,3,2.0,3.0,4.0,5,1,0,0,1,1,1,0
16,4,4,1,1,3,3,2.0,2.0,1.0,5,1,1,0,1,1,-1,0
18,4,2,2,1,5,4,3.0,4.0,3.0,3,1,0,0,1,1,1,1
16,3,3,1,2,2,3,5.0,1.0,4.0,3,0,1,1,0,1,1,0
16,2,3,2,2,4,5,2.0,1.0,2.0,5,0,0,0,1,1,1,0
17,3,1,2,3,4,2,3.0,2.0,2.0,3,0,0,1,0,1,-1,0
17,3,3,1,1,4,2,5.0,2.0,5.0,5,0,1,0,1,1,1,0
16,2,2,1,2,5,4,4.0,1.0,1.0,5,0,1,0,1,1,1,0
19,1,1,50,2,5,4,4.0,3.0,3.0,2,1,0,0,1,1,1,1
16,4,4,2,3,2,4,3.0,1.0,1.0,5,1,0,0,0,1,1,0
18,3,2,2,1,4,4,5.0,2.0,4.0,5,1,1,0,1,1,-1,0
19,1,1,2,1,4,3,2.0,1.0,3.0,5,1,0,0,1,1,1,1
17,2,2,1,3,3,3,2.0,2.0,2.0,3,0,0,1,1,1,1,0
17,4,4,1,2,5,3,5.0,4.0,5.0,3,1,1,1,1,1,1,0
15,2,2,2,3,5,3,2.0,1.0,1.0,4,0,1,0,1,1,1,0
15,1,1,3,1,4,3,3.0,1.0,2.0,4,0,1,0,1,0,1,0
15,3,4,1,2,5,4,4.0,1.0,1.0,1,1,1,0,0,1,1,0
17,3,1,1,2,4,5,4.0,2.0,3.0,1,0,0,0,1,0,1,0
16,2,1,3,1,4,3,3.0,1.0,1.0,4,1,1,0,1,1,1,0
16,2,1,4,1,3,2,1.0,1.0,1.0,2,1,1,0,1,1,1,0
16,4,2,1,1,4,3,3.0,3.0,4.0,3,1,0,0,1,1,1,0
17,4,1,2,1,4,5,4.0,2.0,4.0,5,1,1,1,0,1,1,0
16,2,2,1,2,4,3,5.0,2.0,4.0,4,1,1,0,1,1,-1,0
17,2,3,2,2,4,4,3.0,1.0,1.0,3,1,1,0,1,1,1,0
17,2,2,1,1,5,3,2.0,1.0,2.0,3,0,0,0,1,1,1,0
20,2,1,2,2,1,2,3.0,1.0,2.0,2,0,0,0,1,1,-1,0
18,1,1,1,1,2,3,5.0,2.0,5.0,4,1,1,1,1,1,-1,2
17,4,4,1,2,4,5,5.0,1.0,3.0,2,1,1,0,1,1,1,0
16,4,4,1,2,4,2,4.0,2.0,4.0,1,1,1,0,1,1,1,0
16,3,3,1,3,5,3,3.0,1.0,1.0,5,1,1,0,1,1,1,0
16,2,1,2,2,4,2,2.0,1.0,4.0,5,1,1,0,1,0,1,0
17,1,1,1,1,5,4,4.0,2.0,2.0,5,0,0,0,1,0,-1,1
25,4,3,1,2,5,2,2.0,1.0,1.0,5,0,1,1,0,1,1,0
16,2,2,2,2,4,4,4.0,2.0,3.0,5,0,0,0,1,0,1,1
15,4,4,2,2,4,4,3.0,1.0,1.0,2,1,1,0,1,1,1,0
17,3,3,1,2,4,3,4.0,2.0,3.0,4,1,1,0,1,1,1,0
16,2,4,2,2,4,2,2.0,1.0,2.0,5,0,1,1,1,1,1,0
18,1,1,2,1,3,2,3.0,1.0,1.0,2,0,0,0,1,0,-1,1
15,1,2,1,2,3,2,3.0,1.0,2.0,1,0,1,0,1,0,1,0
15,4,4,1,1,4,3,3.0,1.0,3.0,5,1,1,1,1,1,1,0
18,1,1,1,3,4,4,3.0,2.0,3.0,3,0,1,1,1,0,1,0
16,3,4,1,2,5,3,3.0,1.0,1.0,5,1,1,1,0,1,1,0
16,1,3,2,1,4,3,3.0,1.0,3.0,5,0,1,0,1,1,-1,0
15,2,3,2,1,3,5,1.0,1.0,1.0,5,0,1,0,1,1,1,0
16,4,4,1,2,4,3,4.0,1.0,2.0,3,0,1,0,1,1,1,0
16,1,1,3,2,5,3,2.0,1.0,1.0,1,0,0,1,1,1,1,0
16,2,1,1,2,4,3,5.0,1.0,1.0,5,0,1,0,1,1,1,0
18,4,4,1,1,4,2,5.0,3.0,4.0,5,1,1,1,1,1,1,0
17,4,2,2,3,4,3,3.0,1.0,1.0,3,0,1,0,1,1,1,0
19,2,3,2,1,2,2,3.0,3.0,4.0,5,0,1,1,0,1,-1,1
15,4,1,1,2,5,3,4.0,1.0,2.0,2,1,0,1,1,1,1,0
17,4,3,1,3,4,2,2.0,1.0,2.0,3,0,1,0,1,1,1,0
15,1,2,1,2,4,3,2.0,1.0,1.0,5,1,1,1,1,1,1,0
16,3,2,2,3,5,3,3.0,1.0,3.0,2,1,1,0,1,1,1,0
17,1,2,1,2,3,5,2.0,2.0,2.0,1,1,0,0,1,0,1,0
16,1,2,1,2,4,4,5.0,1.0,3.0,3,0,0,1,1,1,-1,0
16,2,2,1,2,4,4,4.0,1.0,1.0,3,1,1,1,1,1,1,0
15,2,3,1,3,5,3,2.0,1.0,2.0,5,1,1,0,1,0,1,0
26,2,1,1,2,3,2,2.0,1.0,1.0,3,0,1,1,1,1,1,0
15,4,4,1,1,3,3,4.0,2.0,3.0,5,0,1,0,1,1,1,0
16,4,1,2,2,1,2,4.0,2.0,2.0,1,0,1,1,1,1,1,0
16,2,2,1,4,5,2,3.0,1.0,3.0,3,0,1,0,1,1,1,0
18,2,2,1,2,5,3,1.0,1.0,1.0,5,0,1,1,1,0,1,1
16,3,3,1,2,4,3,2.0,1.0,2.0,5,0,1,0,1,1,1,0
18,3,2,1,2,3,1,2.0,1.0,2.0,1,0,1,0,1,0,1,0
18,4,3,1,3,5,4,5.0,2.0,3.0,5,1,1,0,1,1,1,0
18,3,3,1,2,4,4,5.0,1.0,3.0,3,1,1,0,1,1,-1,2
27,2,2,1,1,1,2,1.0,2.0,3.0,5,1,1,0,1,1,1,1
16,3,3,3,2,5,3,2.0,1.0,1.0,4,0,1,0,1,1,1,0
15,1,1,1,2,4,3,2.0,2.0,3.0,3,0,1,1,1,1,1,0
16,2,1,1,2,5,3,4.0,1.0,1.0,2,0,1,0,0,1,1,0
17,4,3,1,3,4,4,3.0,1.0,3.0,4,0,1,0,1,1,1,0
15,4,3,1,2,4,4,4.0,2.0,4.0,2,0,1,1,1,1,1,0
19,3,2,2,1,3,2,1.0,1.0,1.0,3,1,1,0,1,1,1,3
19,3,3,1,2,4,5,3.0,1.0,2.0,5,1,0,0,1,1,1,0
18,3,3,1,4,5,3,3.0,1.0,1.0,1,0,1,1,1,1,1,0
16,1,3,1,1,5,3,3.0,1.0,4.0,2,1,1,0,1,1,-1,1
18,4,4,1,4,5,5,5.0,5.0,5.0,5,1,1,1,1,1,-1,0
22,3,1,1,1,5,4,5.0,5.0,5.0,1,1,1,0,1,0,-1,3
19,3,2,1,2,3,3,3.0,4.0,3.0,3,0,0,0,1,1,-1,1
17,2,1,2,2,4,3,4.0,2.0,2.0,1,0,1,0,1,1,1,0
16,3,1,1,1,5,3,2.0,2.0,2.0,5,1,1,0,1,1,1,0
16,3,4,3,1,3,4,5.0,2.0,4.0,2,1,1,0,1,0,1,1
19,2,2,1,3,5,4,5.0,1.0,1.0,1,0,1,1,1,1,1,0
18,4,2,1,2,4,3,2.0,1.0,4.0,5,1,1,0,1,1,1,0
15,3,4,1,1,5,5,5.0,3.0,2.0,5,1,1,0,1,1,1,0
18,3,3,1,2,4,3,3.0,1.0,3.0,5,1,0,1,1,1,1,0
17,4,4,1,3,4,4,2.0,1.0,2.0,4,1,1,1,0,1,1,0
18,4,3,1,3,5,3,2.0,1.0,2.0,4,1,0,0,1,1,1,0
17,2,1,3,1,3,2,2.0,1.0,2.0,5,0,1,1,0,1,1,0
18,1,1,2,1,5,3,3.0,2.0,3.0,5,1,0,0,1,1,-1,1
16,2,1,1,1,4,5,2.0,1.0,1.0,5,0,1,0,1,1,1,0
17,3,2,1,2,4,3,3.0,2.0,3.0,2,0,0,0,0,1,1,0
17,3,4,1,2,5,4,4.0,3.0,4.0,5,1,1,0,1,0,1,1
15,2,2,1,3,4,4,3.0,2.0,2.0,5,0,0,1,1,1,1,0
17,3,4,1,3,4,4,5.0,1.0,3.0,5,0,1,0,1,1,1,0
16,3,2,2,1,4,5,5.0,2.0,2.0,5,1,0,0,1,1,1,0
18,2,1,3,2,4,4,5.0,4.0,4.0,5,1,1,1,1,0,-1,1
18,4,4,1,2,5,4,3.0,1.0,1.0,2,1,1,1,0,1,1,0
15,2,4,1,3,4,3,2.0,1.0,1.0,5,0,0,0,1,1,1,0
15,1,1,2,1,5,2,1.0,1.0,3.0,4,0,0,1,1,1,-1,0
15,1,1,2,4,3,1,2.0,1.0,1.0,1,0,0,0,1,1,1,0
16,3,2,2,2,2,5,5.0,1.0,1.0,1,0,1,0,0,1,1,2
15,2,2,1,3,4,5,2.0,1.0,1.0,3,1,1,0,0,1,1,0
18,3,2,2,3,5,4,2.0,1.0,1.0,4,1,0,1,1,1,1,0
19,4,2,2,2,5,4,4.0,1.0,1.0,1,1,1,0,1,1,1,0
17,2,1,1,1,5,4,5.0,1.0,2.0,5,1,1,0,1,1,1,0
17,3,2,2,2,4,4,4.0,1.0,4.0,3,1,0,0,1,1,1,2
15,2,3,1,1,3,2,2.0,1.0,3.0,3,1,1,0,1,0,1,0
17,1,1,2,3,4,3,3.0,1.0,3.0,5,0,0,1,1,1,1,0
15,4,4,1,3,4,2,2.0,1.0,1.0,5,0,1,0,1,1,1,0
16,1,2,1,3,1,3,2.0,1.0,2.0,4,0,1,0,1,1,1,1
19,4,4,2,2,2,3,4.0,2.0,3.0,2,0,1,0,1,1,1,0
15,4,3,1,2,4,5,2.0,1.0,1.0,5,1,0,0,1,1,1,0
16,3,3,1,2,4,2,3.0,1.0,2.0,3,1,1,0,1,1,1,0
15,1,2,2,1,4,4,4.0,2.0,4.0,5,1,1,1,1,1,1,0
17,3,1,2,2,5,4,4.0,1.0,1.0,5,0,0,0,1,0,1,3
16,2,2,1,1,4,4,3.0,1.0,4.0,3,0,1,0,1,0,1,1
15,2,1,2,1,4,4,2.0,1.0,1.0,5,0,1,1,0,1,-1,0
17,0,1,2,1,2,4,4.0,3.0,5.0,5,0,1,0,1,0,1,0
17,4,4,1,1,4,4,4.0,1.0,1.0,5,0,0,0,1,1,1,0
17,2,3,2,1,5,2,2.0,1.0,1.0,2,1,1,0,1,1,1,0
17,2,2,1,4,3,4,1.0,1.0,1.0,2,0,1,1,1,1,1,0
16,2,2,2,2,3,4,4.0,1.0,4.0,5,0,1,0,1,0,1,0
18,2,2,1,1,5,4,2.0,1.0,2.0,5,1,1,0,1,0,1,0
18,4,4,3,2,3,2,2.0,4.0,2.0,5,0,0,0,1,0,1,0
16,3,3,1,3,4,1,2.0,1.0,1.0,2,0,0,0,1,1,1,0
17,3,3,2,3,4,2,2.0,2.0,3.0,5,0,1,0,1,1,1,0
15,4,4,1,1,5,5,3.0,1.0,1.0,4,1,1,1,0,1,1,0
16,4,4,1,1,4,5,5.0,5.0,5.0,4,1,1,0,1,1,1,0
16,1,1,2,1,3,4,4.0,3.0,4.0,5,1,0,0,1,1,1,0
15,4,1,1,2,5,3,4.0,1.0,2.0,2,1,0,1,1,1,1,0
15,3,4,1,2,5,3,2.0,1.0,1.0,1,0,1,1,0,1,1,0
17,3,3,1,2,5,3,3.0,2.0,3.0,1,0,1,1,1,1,1,0
16,2,2,1,2,4,3,4.0,1.0,2.0,2,0,1,1,1,1,1,0
17,3,2,2,2,4,1,2.0,2.0,2.0,1,1,1,0,1,1,1,0
18,1,3,2,2,3,3,4.0,2.0,4.0,3,1,0,0,1,1,1,0
17,3,2,2,1,4,3,3.0,2.0,2.0,1,0,1,0,1,1,1,0
15,1,2,2,1,5,1,2.0,1.0,1.0,1,0,0,0,1,1,1,0
18,4,4,1,2,4,4,4.0,1.0,3.0,5,0,1,0,1,1,1,0
17,3,4,1,3,4,4,3.0,3.0,4.0,5,0,1,0,1,1,1,1
16,4,3,1,2,5,4,2.0,1.0,2.0,5,1,1,1,1,1,1,0
18,4,4,1,2,5,4,3.0,1.0,4.0,2,0,0,1,1,1,1,0
17,1,2,1,1,2,2,2.0,3.0,3.0,5,1,0,1,1,1,1,3
15,4,4,2,2,4,4,4.0,2.0,3.0,5,0,1,0,1,1,1,0
18,2,2,1,2,3,2,3.0,1.0,1.0,5,0,0,0,1,1,1,0
16,4,4,1,2,4,3,1.0,1.0,1.0,3,1,1,0,1,1,1,0
18,3,2,3,1,4,4,1.0,3.0,4.0,5,1,0,1,1,0,1,0
15,4,4,1,4,1,3,3.0,5.0,5.0,3,1,1,0,0,0,1,0
17,2,1,1,1,4,4,2.0,2.0,4.0,5,1,0,0,1,0,1,0
15,2,2,1,1,4,3,1.0,1.0,1.0,2,0,0,0,1,1,1,0
17,1,4,4,1,5,5,4.0,1.0,1.0,5,0,0,1,0,1,1,1
17,3,2,1,2,4,5,4.0,1.0,2.0,5,0,0,0,1,1,1,1
15,3,3,2,1,5,4,4.0,2.0,3.0,5,0,0,0,1,1,1,0
18,2,2,4,2,4,2,5.0,1.0,1.0,2,0,1,0,1,1,1,0
15,4,4,2,2,4,3,1.0,1.0,1.0,5,1,1,0,1,1,1,0
21,1,1,2,2,5,3,3.0,5.0,2.0,4,1,0,1,1,1,-1,2
16,2,2,1,1,4,3,4.0,1.0,2.0,1,0,1,1,0,1,-1,0
16,2,3,40,2,4,5,4.0,1.0,2.0,1,0,0,0,1,1,1,0
